book_name,page_number,source_used,decision_reason,text
CAO - 1.pdf,705,pdfplumber,pdfplumber_scored_higher_than_marker,"528 Chapter 6 Parallel Processors from Client to Cloud data. For example, a single SIMD instruction might add 64 numbers by sending 64
data streams to 64 ALUs to form 64 sums within a single clock cycle. The subword
parallel instructions that we saw in Sections 3.6 and 3.7 are another example of
SIMD; indeed, the middle letter of Intel’s SSE acronym stands for SIMD.
The virtues of SIMD are that all the parallel execution units are synchronized, and
they all respond to a single instruction that emanates from a single program counter
(PC). From a programmer’s perspective, this is close to the already familiar SISD.
Although every unit will be executing the same instruction, each execution unit has
its own address registers, and so each unit can have different data addresses. Thus,
in terms of Figure 6.1, a sequential application might be compiled to run on serial
hardware organized as a SISD or in parallel hardware that was organized as a SIMD.
The original motivation behind SIMD was to amortize the cost of the control
unit over dozens of execution units. Another advantage is the reduced instruction bandwidth and space—SIMD needs only one copy of the code that is being simultaneously executed, while message-passing MIMDs may need a copy in every processor and shared memory MIMD will need multiple instruction caches.
SIMD works best when dealing with arrays in for loops. Hence, for parallelism
to work in SIMD, there must be a great deal of identically structured data, which
data-level is called data-level parallelism. SIMD is at its weakest in case or switch
parallelism Parallelism statements, where each execution unit must perform a different operation on its
achieved by performing data, depending on what data it has. Execution units with the wrong data must be
the same operation on disabled so that units with proper data may continue. If there are n cases, in these independent data.
situations, SIMD processors essentially run at 1/nth of peak performance.
The so-called array processors that inspired the SIMD category lost popularity until recently (see section 6.7 and Section 6.16 online), but two current interpretations of SIMD have been active for decades.
SIMD in x86: Multimedia Extensions
As described in Chapter 3, subword parallelism for narrow integer data was the original inspiration of the Multimedia Extension (MMX) instructions of the x86 in 1996. As Moore’s Law continued, more instructions were added, leading first to Streaming SIMD Extensions (SSE) and now Advanced Vector Extensions (AVX).
AVX supports the simultaneous execution of eight 64-bit floating-point numbers.
The width of the operation and the registers is encoded in the opcode of these
multimedia instructions. As the data width of the registers and operations grew, the number of opcodes for multimedia instructions exploded, and now there are hundreds of SSE and AVX instructions (see Chapter 3).
Vector
An older and, as we shall see, more elegant interpretation of SIMD is called a vector
architecture, which has been closely identified with computers designed by Seymour
Cray starting in the 1970s. It is also a great match to problems with lots of data-level
parallelism. Rather than having 64 ALUs perform 64 additions simultaneously, like
the old array processors, the vector architectures pipelined the ALU to get good
performance at lower cost. The basic philosophy of vector architecture is to collect"
CAO - 1.pdf,706,vision_latex,vision_latex::markdown_contains_figure_placeholder,"data elements from memory, put them in order into a large set of registers, operate on them sequentially in registers using pipelined execution units, and then write the results back to memory. A key feature of vector architectures is therefore a set of vector registers. Thus, a vector architecture might have 32 vector registers, each with 64 64-bit elements.

\\subsection*{Comparing Vector to Conventional Code}

RISC-V offers the vector extension V with vector instructions and vector registers. Vector operations use the same names as RISC-V operations but with the prefix ``V'' appended. For example, \\texttt{vfadd.vv} adds two floating-point vectors. The length of vector element operands is set by a separate instruction. If we first execute \\texttt{vsetvli x0, x0, e64}, then the vector elements are 64 bits long, so \\texttt{vfadd.vv} would add two double-precision floating-point vectors. The suffixes determine whether it is a vector--vector operation (\\texttt{.vv}) or a vector--scalar operation (\\texttt{.vf}), so \\texttt{vfmul.vf} is a vector--scalar floating-point multiply. The names \\texttt{vle.v} and \\texttt{vse.v} denote vector load and vector store, and they load or store an entire vector of double-precision data if \\texttt{vsetvli} is set to an element width of 64 bits. One operand is the vector register to be loaded or stored; the other operand, which is a RISC-V general-purpose register, is the starting address of the vector in memory.

Given this short description, show the conventional RISC-V code versus the vector RISC-V code for
\\[
Y = a \\times X + Y
\\]
where $X$ and $Y$ are vectors of 64 double-precision floating-point numbers, initially resident in memory, and $a$ is a scalar double precision variable. (This example is the so-called \\textit{DAXPY} loop that forms the inner loop of the Linpack benchmark; DAXPY stands for double precision $a \\times X$ plus $Y$.) Assume that the starting addresses of $X$ and $Y$ are in $x19$ and $x20$, respectively.

Here is the conventional RISC-V code for DAXPY:
\\begin{verbatim}
fld f0, a(x3) // load scalar a
addi x5, x19, 512 // end of array X
loop: fld f1, 0(x19) // load x[i]
fmul.d f1, f1, f0 // a * x[i]
fld f2, 0(x20) // load y[i]
fadd.d f2, f2, f1 // a * x[i] + y[i]
fsd f2, 0(x20) // store y[i]
addi x19, x19, 8 // increment index to x
addi x20, x20, 8 // increment index to y
bltu x19, x5, loop // repeat if not done
\\end{verbatim}

\\textbf{EXAMPLE}

\\textbf{ANSWER}

\\subsection*{Comparing Vector to Conventional Code}

RISC-V offers the vector extension V with vector instructions and vector registers. For example, \\texttt{vfadd.vv} adds two floating-point vectors. The length of vector element operands is set by a separate instruction. If we first execute \\texttt{vsetvli x0, x0, e64}, then the vector elements are 64 bits long, so \\texttt{vfadd.vv} would add two double-precision floating-point vectors. The suffixes determine whether it is a vector--vector operation (\\texttt{.vv}) or a vector--scalar operation (\\texttt{.vf}), so \\texttt{vfmul.vf} is a vector--scalar floating-point multiply. The names \\texttt{vle.v} and \\texttt{vse.v} denote vector load and vector store, and they load or store an entire vector of double-precision data if \\texttt{vsetvli} is set to an element width of 64 bits. One operand is the vector register to be loaded or stored; the other operand, which is a RISC-V general-purpose register, is the starting address of the vector in memory.

Given this short description, show the conventional RISC-V code versus the vector RISC-V code for
\\[
Y = a \\times X + Y
\\]
where $X$ and $Y$ are vectors of 64 double-precision floating-point numbers, initially resident in memory, and $a$ is a scalar double precision variable. (This example is the so-called \\textit{DAXPY} loop that forms the inner loop of the Linpack benchmark; DAXPY stands for double precision $a \\times X$ plus $Y$.) Assume that the starting addresses of $X$ and $Y$ are in $x19$ and $x20$, respectively.

Here is the conventional RISC-V code for DAXPY:
\\begin{verbatim}
fld f0, a(x3) // load scalar a
addi x5, x19, 512 // end of array X
loop: fld f1, 0(x19) // load x[i]
fmul.d f1, f1, f0 // a * x[i]
fld f2, 0(x20) // load y[i]
fadd.d f2, f2, f1 // a * x[i] + y[i]
fsd f2, 0(x20) // store y[i]
addi x19, x19, 8 // increment index to x
addi x20, x20, 8 // increment index to y
bltu x19, x5, loop // repeat if not done
\\end{verbatim}"
CAO - 1.pdf,707,vision_latex,vision_latex::markdown_contains_figure_placeholder,"Assuming the number of elements per vector is 64, here is the RISC-V vector code for DAXPY:
\\begin{verbatim}
fld f0, a(x3)   # load scalar a
vsetvli x0, x0, e64   # 64-bit-wide elements
vle.v v0, 0(x19)   # load vector x
vfmul.vf v0, v0, f0   # vector-scalar multiply
vle.v v1, 0(x20)   # load vector y
vfadd.vv v1, v1, v0   # vector-vector add
vse.v v1, 0(x20)   # store vector y
\\end{verbatim}
There are some interesting comparisons between the two code segments in this example. The most dramatic is that the vector processor greatly reduces the dynamic instruction bandwidth, executing only seven instructions versus over 500 for the baseline RISC-V architecture. This reduction occurs both because the vector operations work on 64 elements at a time and because the overhead instructions that constitute nearly half the loop on RISC-V are not present in the vector code. As you might expect, this reduction in instructions fetched and executed saves energy.
Another important difference is the frequency of \\textbf{pipeline} hazards (Chapter 4). In the straightforward RISC-V code, every \\texttt{fadd.d} must wait for the \\texttt{fmul.d}, every \\texttt{fsd} must wait for the \\texttt{fadd.d}, and every \\texttt{fadd.d} and \\texttt{fmul.d} must wait on \\texttt{fld}. On the vector processor, each vector instruction will only stall for the first element in each vector, and then subsequent elements will flow smoothly down the pipeline. Thus, pipeline stalls are required only once per vector \\textit{operation}, rather than once per vector \\textit{element}. In this example, the pipeline stall frequency on RISC-V will be about 64 times higher than it is on the vector version of RISC-V. The pipeline stalls can be eliminated on RISC-V by unrolling the loop (see Chapter 4). However, the large difference in instruction bandwidth cannot be reduced.
Since the vector elements are independent, they can be operated on in parallel, much like subword parallelism for the Intel x86 AVX instructions. All modern vector computers have vector functional units with multiple parallel pipelines (called \\textit{vector lanes}; see Figures 6.2 and 6.3) that can produce two or more results per clock cycle.
\\textbf{Elaboration:} The loop in the example above exactly matched the vector length. When loops are shorter, vector architectures use a register that reduces the length of vector operations. When loops are larger, we add bookkeeping code to iterate full-length vector operations and to handle the leftovers. This latter process is called \\textit{strip mining}.
\\subsection{Vector versus Scalar}
Vector instructions have several important properties compared to conventional instruction set architectures, which are called \\textit{scalar architectures} in this context:
\\begin{itemize}
    \\item A single vector instruction specifies a great deal of work—it is equivalent to executing an entire loop. The instruction fetch and decode bandwidth needed is dramatically reduced.
    \\item By using a vector instruction, the compiler or programmer indicates that the computation of each result in the vector is independent of the computation of
\\end{itemize}"
CAO - 1.pdf,708,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{Vector versus Multimedia Extensions}
Like multimedia extensions found in the x86 AVX instructions, a vector instruction specifies multiple operations. However, multimedia extensions typically denote a few operations while vector specifies dozens of operations. Unlike multimedia extensions, the number of elements in a vector operation is not in the opcode but in a separate register. This distinction means different versions of the vector architecture can be implemented with a different number of elements just by changing the contents of that register and hence retain binary compatibility. In contrast, a new large set of opcodes is added each time the ``vector'' length changes in the multimedia extension architecture of the x86: MMX, SSE, SSE2, AVX, AVX2, \\dots.

Also, unlike multimedia extensions, the data transfers need not be contiguous. Vectors support both strided accesses, where the hardware loads every $n$th data element in memory, and indexed accesses, where hardware finds the addresses of the items to be loaded into a vector register. Indexed accesses are also called \\emph{gatherscatter}, in that indexed loads gather elements from main memory into contiguous vector elements, and indexed stores scatter vector elements across main memory.

Like multimedia extensions, vector architectures easily capture the flexibility in data widths, so it is easy to make a vector operation work on 32 64-bit data elements or 64 32-bit data elements or 128 16-bit data elements or 256 8-bit data elements. The parallel semantics of a vector instruction allows an implementation to execute these operations using a deeply \\textbf{pipelined} functional unit, an array of parallel functional units, or a combination of parallel and pipelined functional"
CAO - 1.pdf,709,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}
\\usepackage{amssymb}

\\begin{document}

\\pagestyle{myheadings}
\\markright{Chapter 6 \\quad Parallel Processors from Client to Cloud}

\\section*{532}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Figure_2.jpeg}
\\caption{Using multiple functional units to improve the performance of a single vector add instruction, $C = A + B$. The vector processor (a) on the left has a single add pipeline and can complete one addition per cycle. The vector processor (b) on the right has four add pipelines or lanes and can complete four additions per cycle. The elements within a single vector add instruction are interleaved across the four lanes.}
\\label{fig:6.3}
\\end{figure}

\\textbf{vector lane} One or more vector functional units and a portion of the vector register file. Inspired by lanes on highways that increase traffic speed, multiple lanes execute vector operations simultaneously.

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Picture_9.jpeg}
\\caption{Using multiple functional units to improve the performance of a single vector add instruction, $C = A + B$. The vector processor (a) on the left has a single add pipeline and can complete one addition per cycle. The vector processor (b) on the right has four add pipelines or lanes and can complete four additions per cycle. The elements within a single vector add instruction are interleaved across the four lanes.}
\\label{fig:6.3}
\\end{figure}

units. Figure 6.3 illustrates how to improve vector performance by using parallel pipelines to execute a vector add instruction.

Vector arithmetic instructions usually only allow element $N$ of one vector register to take part in operations with element $N$ from other vector registers. This dramatically simplifies the construction of a highly parallel vector unit, which can be structured as multiple parallel \\textbf{vector lanes}. As with a traffic highway, we can increase the peak throughput of a vector unit by adding more lanes. Figure 6.4 shows the structure of a four-lane vector unit. Thus, going to four lanes from one lane reduces the number of clocks per vector instruction by roughly a factor of four. For multiple lanes to be advantageous, both the applications and the architecture must support long vectors. Otherwise, they will execute so quickly that you'll run out of instructions, requiring instruction level \\textbf{parallel} techniques like those in Chapter 4 to supply enough vector instructions.

Generally, vector architectures are a very efficient way to execute data parallel processing programs; they are better matches to compiler technology than multimedia extensions; and they are easier to evolve over time than the multimedia extensions to the x86 architecture.

Given these classic categories, we next see how to exploit parallel streams of instructions to improve the performance of a \\textit{single} processor, which we will reuse with multiple processors.

\\end{document}"
CAO - 1.pdf,710,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{6.3 SISD, MIMD, SIMD, SPMD, and Vector}
\\label{sec:6.3}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=\\textwidth]{_page_0_Figure_2.jpeg}
\\caption{Structure of a vector unit containing four lanes. The vector-register storage is divided across the lanes, with each lane holding every fourth element of each vector register. The figure shows three vector functional units: an FP add, an FP multiply, and a load-store unit. Each of the vector arithmetic units contains four execution pipelines, one per lane, which acts in concert to complete a single vector instruction. Note how each section of the vector-register file only needs to provide enough read and write ports (see Chapter 4) for functional units local to its lane.}
\\label{fig:6.4}
\\end{figure}

\\textbf{True or false:} As exemplified in the x86, multimedia extensions can be thought of as a vector architecture with short vectors that support only contiguous vector data transfers.

\\textbf{Check Yourself}

\\textbf{Elaboration:} Given the advantages of vector, why aren't they more popular outside high-performance computing? There were concerns about the larger state for vector registers increasing context switch time and the difficulty of handling page faults in vector loads and stores, and SIMD instructions achieved some of the benefits of vector instructions. In addition, as long as advances in instruction-level parallelism could deliver on the performance promise of Moore's Law, there was little reason to take the chance of changing architecture styles.

\\textbf{Elaboration:} Another advantage of vector and multimedia extensions is that it is relatively easy to extend a scalar instruction set architecture with these instructions to improve performance of data parallel operations.

\\textbf{Elaboration:} The Haswell-generation x86 processors from Intel support AVX2, which has a gather operation but not a scatter operation. Skylake and later generation processors support AVX512, which adds a scatter operation."
CAO - 1.pdf,711,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section{6.4 Hardware Multithreading}

A related concept to MIMD, especially from the programmer's perspective, is \\textbf{hardware multithreading}. While MIMD relies on multiple \\textbf{processes} or \\textbf{threads} to try to keep many processors busy, hardware multithreading allows multiple threads to share the functional units of a \\textit{single} processor in an overlapping fashion to try to utilize the hardware resources efficiently. To permit this sharing, the processor must duplicate the independent state of each thread. For example, each thread would have a separate copy of the register file and the program counter. The memory itself can be shared through the virtual memory mechanisms, which already support multiprogramming. In addition, the hardware must support the ability to change to a different thread relatively quickly. In particular, a thread switch should be much more efficient than a process switch, which typically requires hundreds to thousands of processor cycles while a thread switch can be instantaneous.

There are two main approaches to hardware multithreading. \\textbf{Fine-grained multithreading} switches between threads on each instruction, resulting in interleaved execution of multiple threads. This interleaving is often done in a round-robin fashion, skipping any threads that are stalled at that clock cycle. To make fine-grained multithreading practical, the processor must be able to switch threads on every clock cycle. One advantage of fine-grained multithreading is that it can hide the throughput losses that arise from both short and long stalls, since instructions from other threads can be executed when one thread stalls. The primary disadvantage of fine-grained multithreading is that it slows down the execution of the individual threads, since a thread that is ready to execute without stalls will be delayed by instructions from other threads.

\\textbf{Coarse-grained multithreading} was invented as an alternative to fine-grained multithreading. Coarse-grained multithreading switches threads only on expensive stalls, such as last-level cache misses. This change relieves the need to have thread switching be extremely fast and is much less likely to slow down the execution of an individual thread, since instructions from other threads will only be issued when a thread encounters a costly stall. Coarse-grained multithreading suffers, however, from a major drawback: it is limited in its ability to overcome throughput losses, especially from shorter stalls. This limitation arises from the \\textbf{pipeline} start-up costs of coarse-grained multithreading. Because a processor with coarse-grained multithreading issues instructions from a single thread, when a stall occurs, the pipeline must be emptied or frozen. The new thread that begins executing after the stall must fill the pipeline before instructions are able to complete. Due to this start-up overhead, coarse-grained multithreading is much more useful for reducing the penalty of high-cost stalls, where pipeline refill is negligible compared to the stall time."
CAO - 1.pdf,712,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{Simultaneous Multithreading (SMT)}
Simultaneous multithreading (SMT) is a variation on hardware multithreading that uses the resources of a multiple-issue, dynamically scheduled \\textbf{pipelined} processor to exploit thread-level parallelism at the same time it exploits instruction-level parallelism (see Chapter 4). The key insight that motivates SMT is that multiple-issue processors often have more functional unit parallelism available than most single threads can effectively use. Furthermore, with register renaming and dynamic scheduling (see Chapter 4), multiple instructions from independent threads can be issued without regard to the dependences among them; the resolution of the dependences can be handled by the dynamic scheduling capability.

Since SMT relies on the existing dynamic mechanisms, it does not switch resources every cycle. Instead, SMT is \\textit{always} executing instructions from multiple threads, leaving it up to the hardware to associate instruction slots and renamed registers with their proper threads.

Figure 6.5 conceptually illustrates the differences in a processor's ability to exploit superscalar resources for the following processor configurations. The top portion shows

\\begin{figure}[h]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Figure_5.jpeg}
\\caption{How four threads use the issue slots of a superscalar processor in different approaches. The four threads at the top show how each would execute running alone on a standard superscalar processor without multithreading support. The three examples at the bottom show how they would execute running together in three multithreading options. The horizontal dimension represents the instruction issue capability in each clock cycle. The vertical dimension represents a sequence of clock cycles. An empty (white) box indicates that the corresponding issue slot is unused in that clock cycle. The shades of gray and color correspond to four different threads in the multithreading processors. The additional pipeline start-up effects for coarse multithreading, which are not illustrated in this figure, would lead to further loss in throughput for coarse multithreading.}
\\label{fig:6.5}
\\end{figure}

\\textbf{simultaneous multithreading (SMT)} A version of multithreading that lowers the cost of multithreading by utilizing the resources needed for multiple issue, dynamically scheduled microarchitecture."
CAO - 1.pdf,713,vision_latex,vision_latex::markdown_contains_figure_placeholder,"how four threads would execute independently on a superscalar with no multithreading support. The bottom portion shows how the four threads could be combined to execute on the processor more efficiently using three multithreading options:
\\begin{itemize}
    \\item A superscalar with coarse-grained multithreading
    \\item A superscalar with fine-grained multithreading
    \\item A superscalar with simultaneous multithreading
\\end{itemize}
In the superscalar without hardware multithreading support, the use of issue slots is limited by a lack of \\textbf{instruction-level parallelism}. In addition, a major stall, such as an instruction cache miss, can leave the entire processor idle.
In the coarse-grained multithreaded superscalar, the long stalls are partially hidden by switching to another thread that uses the resources of the processor. Although this reduces the number of completely idle clock cycles, the pipeline start-up overhead still leads to idle cycles, and limitations to ILP mean all issue slots will not be used. In the fine-grained case, the interleaving of threads mostly eliminates idle clock cycles. Because only a single thread issues instructions in a given clock cycle, however, limitations in instruction-level parallelism still lead to idle slots within some clock cycles.

\\begin{figure}[h]
    \\centering
    \\includegraphics[width=0.8\\textwidth]{_page_0_Picture_8.jpeg}
    \\caption{The speed-up from using multithreading on one core on an i7 processor averages 1.31 for the PARSEC benchmarks (see Section 6.10) and the energy efficiency improvement is 1.07. These data were collected and analyzed by Esmaeilzadeh et al. [2011].}
    \\label{fig:multithreading_speedup}
\\end{figure}

\\begin{figure}[h]
    \\centering
    \\includegraphics[width=0.8\\textwidth]{_page_0_Picture_10.jpeg}
    \\caption{The speed-up from using multithreading on one core on an i7 processor averages 1.31 for the PARSEC benchmarks (see Section 6.10) and the energy efficiency improvement is 1.07. These data were collected and analyzed by Esmaeilzadeh et al. [2011].}
    \\label{fig:multithreading_speedup}
\\end{figure}"
CAO - 1.pdf,714,pymupdf,pymupdf_scored_higher_than_marker,"6.5 Multicore and Other Shared Memory Multiprocessors
In the SMT case, thread-level parallelism and instruction-level parallelism are
both exploited, with multiple threads using the issue slots in a single clock cycle.
Ideally, the issue slot usage is limited by imbalances in the resource needs and
resource availability over multiple threads. In practice, other factors can restrict
how many slots are used. Although Figure 6.5 greatly simplifies the real operation of these processors, it does illustrate the potential performance advantages of multithreading in general and SMT in particular.
Figure 6.6 plots the performance and energy benefits of multithreading on a single processor of the Intel Core i7 960, which has hardware support for two threads, as does the more recent i7 6700. The changes between the i7 920 and
the 6700 are relatively small and are unlikely to significantly change the results in this figure. The average speed-up is 1.31, which is not bad given the modest extra resources for hardware multithreading. The average improvement in energy
efficiency is 1.07, which is excellent. In general, you’d be happy with a performance speed-up being energy neutral.
Now that we have seen how multiple threads can utilize the resources of a single
processor more effectively, we next show how to use them to exploit multiple processors.
Check
Yourself
1. True or false: Both multithreading and multicore rely on parallelism to get more efficiency from a chip.
2. True or false: Simultaneous multithreading (SMT) uses threads to improve resource utilization of a dynamically scheduled, out-of-order processor.
6.5
Multicore and Other Shared Memory
Multiprocessors
While hardware multithreading improved the efficiency of processors at modest cost, a big challenge of the last decade has been to deliver on the traditional performance of Moore’s Law by efficiently programming the increasing number of processors per chip.
Given the difficulty of rewriting old programs to run well on parallel hardware, a natural question is: what can computer designers do to simplify the task? One answer was to provide a single physical address space that all processors can share, so that programs need not concern themselves with where their data are,
merely that programs may be executed in parallel. In this approach, all variables
of a program can be made available at any time to any processor. The alternative is
to have a separate address space per processor that requires that sharing must be
explicit; we’ll describe this option in the Section 6.8. When the physical address space is common then the hardware typically provides cache coherence to give a consistent view of the shared memory (see Section 5.8).
As mentioned above, a shared memory multiprocessor (SMP) is one that offers the programmer a single physical address space across all processors—which is"
CAO - 1.pdf,715,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section{Chapter 6 Parallel Processors from Client to Cloud}

\\subsection*{uniform memory access (UMA)}
A multiprocessor in which latency to any word in main memory is about the same no matter which processor requests the access.

\\subsection*{nonuniform memory access (NUMA)}
A type of single address space multiprocessor in which some memory accesses are much faster than others depending on which processor asks for which word.

\\subsection*{synchronization}
The process of coordinating the behavior of two or more processes, which may be running on different processors.

\\subsection*{lock}
A synchronization device that allows access to data to only one processor at a time.

nearly always the case for multicore chips—although a more accurate term would have been shared-\\textit{address} multiprocessor. Processors communicate through shared variables in memory, with all processors capable of accessing any memory location via loads and stores. Figure 6.7 shows the classic organization of an SMP. Note that such systems can still run independent jobs in their own virtual address spaces, even if they all share a physical address space.

Single address space multiprocessors come in two styles. In the first style, the latency to a word in memory does not depend on which processor asks for it. Such machines are called \\textbf{uniform memory access (UMA)} multiprocessors. In the second style, some memory accesses are much faster than others, depending on which processor asks for which word, typically because main memory is divided and attached to different processors or to different memory controllers on the same chip. Such machines are called \\textbf{nonuniform memory access (NUMA)} multiprocessors. As you might expect, the programming challenges are harder for a NUMA multiprocessor than for a UMA multiprocessor, but NUMA machines can scale to larger sizes, and NUMAs can have lower latency to nearby memory.

As processors operating in parallel will normally share data, they also need to coordinate when operating on shared data; otherwise, one processor could start working on data before another is finished with it. This coordination is called \\textbf{synchronization}, which we saw in Chapter 2. When sharing is supported with a single address space, there must be a separate mechanism for synchronization. One approach uses a \\textbf{lock} for a shared variable. Only one processor at a time can acquire the lock, and other processors interested in shared data must wait until the original processor unlocks the variable. Section 2.11 of Chapter 2 describes the instructions for locking in the RISC-V instruction set.

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Figure_9.jpeg}
\\caption{Classic organization of a shared memory multiprocessor.}
\\label{fig:6.7}
\\end{figure}"
CAO - 1.pdf,716,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\subsection{A Simple Parallel Processing Program for a Shared Address Space}

Suppose we want to sum 64,000 numbers on a shared memory multiprocessor computer with uniform memory access time. Let's assume we have 64 processors.

The first step is to ensure a balanced load per processor, so we split the set of numbers into subsets of the same size. We do not allocate the subsets to a different memory space, since there is a single memory space for this machine; we just give different starting addresses to each processor. $P_n$ is the number that identifies the processor, between 0 and 63. All processors start the program by running a loop that sums their subset of numbers:

\\begin{verbatim}
sum[Pn] = 0;
for (i = 1000*Pn; i < 1000*(Pn+1); i += 1) sum[Pn] += A[i]; /*sum the assigned areas*/
\\end{verbatim}

(Note the C code $i += 1$ is just a shorter way to say $i = i + 1$.)

The next step is to add these 64 partial sums. This step is called a \\textbf{reduction}, where we divide to conquer. Half of the processors add pairs of partial sums, and then a quarter add pairs of the new partial sums, and so on until we have the single, final sum. Figure 6.8 illustrates the hierarchical nature of this reduction.

\\textbf{reduction} A function that processes a data structure and returns a single value.

In this example, the two processors must synchronize before the ``consumer'' processor tries to read the result from the memory location written by the ``producer'' processor; otherwise, the consumer may read the old value of

\\begin{figure}[h]
\\centering
\\includegraphics[width=0.4\\textwidth]{_page_0_Figure_11.jpeg}
\\caption{The last four levels of a reduction that sums results from each processor, from bottom to top. For all processors whose number $i$ is less than half, add the sum produced by processor number $(i + \\text{half})$ to its sum.}
\\label{fig:reduction}
\\end{figure}"
CAO - 1.pdf,717,pdfplumber,pdfplumber_scored_higher_than_marker,"540 Chapter 6 Parallel Processors from Client to Cloud the data. We want each processor to have its own version of the loop counter
variable i, so we must indicate that it is a “private” variable. Here is the code
(half is private also):
half = 64; /*64 processors in multiprocessor*/ synch(); /*wait for partial sum completion*/ if (half%2 != 0 && Pn == 0) sum[0] += sum[half–1];
/*Conditional sum needed when half is odd; Processor0 gets missing element */ half = half/2; /*dividing line on who sums */ if (Pn < half) sum[Pn] += sum[Pn+half];
while (half > 1); /*exit with final sum in Sum[0] */
Given this tour of classic MIMD hardware and software, our next step is a more
Hardware/ Given the long-term interest in parallel programming, there have been hundreds
exotic tour of a type of MIMD architecture with a different heritage and thus a very
Software of attempts to build parallel programming systems. A limited but popular example different perspective on the parallel programming challenge.
is OpenMP. It is just an Application Programmer Interface (API) along with a set of
Interface
compiler directives, environment variables, and runtime library routines that can
True or false: Shared memory multiprocessors cannot take advantage of task-level
extend standard programming languages. It offers a portable, scalable, and simple parallelism.
OpenMP An API programming model for shared memory multiprocessors. Its primary goal is to for shared memory parallelize loops and perform reductions.
multiprocessing in C, Most C compilers already have support for OpenMP. The command to use the
C++, or Fortran that runs
OpenMP API with the UNIX C compiler is just
Elaboration: Some writers repurposed the acronym SMP to mean symmetric
on UNIX and Microsoft multiprocessor, to indicate that the latency from processor to memory was about the
platforms. It includes cc –fopenmp foo.c same for all processors. This shift was done to contrast them from large-scale NUMA
compiler directives, a multiprocessors, as both classes used a single address space. As clusters proved much
library, and runtime OpenMP extends C using pragmas, which are just commands to the C macro more popular than large-scale NUMA multiprocessors, in this book we restore SMP to its
directives. preprocessor like #define and #include. To set the number of processors we original meaning, and use it to contrast against those that use multiple address spaces,
want to use to be 64, as we wanted in the example above, we just use the command such as clusters.
#define P 64 /* define a constant that we’ll use a few times */
#pragma omp parallel num_threads(P) Elaboration: An alternative to sharing the physical address space would be to have
separate physical address spaces but share a common virtual address space, leaving
That is, the runtime libraries should use 64 parallel threads. it up to the operating system to handle communication. This approach has been tried,
To turn the sequential for loop into a parallel for loop that divides the work but it has too high an overhead to offer a practical shared memory abstraction to the
equally between all the threads that we told it to use, we just write (assuming sum performance-oriented programmer.
is initialized to 0)
#pragma omp parallel for for (Pn = 0; Pn < P; Pn += 1) for (i = 0; 1000*Pn; i < 1000*(Pn+1); i += 1) sum[Pn] += A[i]; /*sum the assigned areas*/"
CAO - 1.pdf,718,pymupdf,pymupdf_scored_higher_than_marker,"6.5 Multicore and Other Shared Memory Multiprocessors
To perform the reduction, we can use another command that tells OpenMP
what the reduction operator is and what variable you need to use to place the result of the reduction.
#pragma omp parallel for reduction(+ : FinalSum) for (i = 0; i < P; i += 1)
FinalSum += sum[i]; /* Reduce to a single number */
Note that it is now up to the OpenMP library to find efficient code to sum 64 numbers efficiently using 64 processors.
While OpenMP makes it easy to write simple parallel code, it is not very helpful with debugging, so many programmers use more sophisticated parallel programming systems than OpenMP, just as many programmers today use more productive languages than C.
Given this tour of classic MIMD hardware and software, our next step is a more
exotic tour of a type of MIMD architecture with a different heritage and thus a very different perspective on the parallel programming challenge.
Check
Yourself
True or false: Shared memory multiprocessors cannot take advantage of task-level parallelism.
Elaboration: Some writers repurposed the acronym SMP to mean symmetric
multiprocessor, to indicate that the latency from processor to memory was about the
same for all processors. This shift was done to contrast them from large-scale NUMA
multiprocessors, as both classes used a single address space. As clusters proved much
more popular than large-scale NUMA multiprocessors, in this book we restore SMP to its
original meaning, and use it to contrast against those that use multiple address spaces, such as clusters.
Elaboration: An alternative to sharing the physical address space would be to have
separate physical address spaces but share a common virtual address space, leaving
it up to the operating system to handle communication. This approach has been tried,
but it has too high an overhead to offer a practical shared memory abstraction to the performance-oriented programmer."
