book_name,page_number,source_used,decision_reason,text
CN - 3.pdf,386,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\chapter{Ethernet}

\\section{Traditional Ethernet}
IEEE 802.3 Medium Access Control\\\\
IEEE 802.3 10-Mbps Specifications (Ethernet)

\\section{High-Speed Ethernet}
IEEE 802.3 100-Mbps Specifications (Fast Ethernet)\\\\
Gigabit Ethernet\\\\
10-Gbps Ethernet\\\\
100-Gbps Ethernet

\\section{IEEE 802.1Q VLAN Standard}

\\section{Recommended Reading and Animations}

\\section{Key Terms, Review Questions, and Problems}

\\appendix
\\section{Digital Signal Encoding For LANs}

\\section{Scrambling}"
CN - 3.pdf,387,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section*{LEARNING OBJECTIVES}

After studying this chapter, you should be able to:

\\begin{itemize}
    \\item Present an overview of the IEEE 802.3 MAC standard.
    \\item Understand the key differences among 1-Gbps, 10-Gbps, and 100-Gbps Ethernet.
    \\item Present an overview of the IEEE 802.1Q VLAN standard.
    \\item Understand the Ethernet digital signal encoding schemes.
    \\item Explain scrambling.
\\end{itemize}

The overwhelmingly dominant scheme for wired local area networks is based on the IEEE 802.3 standard, and is commonly referred to as Ethernet. Ethernet began as an experimental bus-based 3-Mbps system. The first commercially available Ethernet and the first version of IEEE 802.3 were bus-based systems operating at 10 Mbps. As technology has advanced, Ethernet has moved from bus-based to switch-based, and the data rate has periodically increased by an order of magnitude. Currently, Ethernet systems are available at speeds up to 100 Gbps. Figure 12.1, based on data from [IEEE12], shows that systems running at 1 Gbps and above dominate in data centers, and that demand is rapidly evolving toward 100-Gbps systems.

We begin this chapter with an overview of the 10-Mbps system and the basic medium access control (MAC) layer defined for 10-Mbps Ethernet. We

\\begin{figure}[h]
    \\centering
    \\includegraphics[width=\\textwidth]{_page_0_Figure_11.jpeg}
    \\caption{Data Center Study—Percentage of Ethernet Links by Speed}
    \\label{fig:12.1}
\\end{figure}"
CN - 3.pdf,388,marker,marker_better_or_equal,"then look at subsequent generations of Ethernet, up to the 100-Gbps version, examining the physical layer definitions and the enhancements to the MAC layer. Finally, the chapter looks at the IEEE 802.1Q VLAN standard.
## **12.1 Traditional Ethernet**
The most widely used high-speed LANs today are based on Ethernet and were developed by the IEEE 802.3 standards committee. As with other LAN standards, there is both a medium access control layer and a physical layer, which are discussed in turn in what follows.
## **IEEE 802.3 Medium Access Control**
It is easier to understand the operation of CSMA/CD if we look first at some earlier schemes from which CSMA/CD evolved.
*Precursors* CSMA/CD and its precursors can be termed *random access*, or *contention*, techniques. They are random access in the sense that there is no predictable or scheduled time for any station to transmit; station transmissions are ordered randomly. They exhibit contention in the sense that stations contend for time on the shared medium.
The earliest of these techniques, known as ALOHA, was developed for packet radio networks. However, it is applicable to any shared transmission medium. ALOHA, or pure ALOHA as it is sometimes called, specifies that a station may transmit a frame at any time. The station then listens for an amount of time equal to the maximum possible round-trip propagation delay on the network (twice the time it takes to send a frame between the two most widely separated stations) plus a small fixed time increment. If the station hears an acknowledgment during that time, fine; otherwise, it resends the frame. If the station fails to receive an acknowledgment after repeated transmissions, it gives up. A receiving station determines the correctness of an incoming frame by examining a frame check sequence field, as in HDLC. If the frame is valid and if the destination address in the frame header matches the receiver's address, the station immediately sends an acknowledgment. The frame may be invalid due to noise on the channel or because another station transmitted a frame at about the same time. In the latter case, the two frames may interfere with each other at the receiver so that neither gets through; this is known as a **collision**. If a received frame is determined to be invalid, the receiving station simply ignores the frame.
ALOHA is as simple as can be, and pays a penalty for it. Because the number of collisions rises rapidly with increased load, the maximum utilization of the channel is only about 18%.
To improve efficiency, a modification of ALOHA, known as **slotted ALOHA**, was developed. In this scheme, time on the channel is organized into uniform slots whose size equals the frame transmission time. Some central clock or other technique is needed to synchronize all stations. Transmission is permitted to begin only at a slot boundary. Thus, frames that do overlap will do so totally. This increases the maximum utilization of the system to about 37%."
CN - 3.pdf,389,marker,marker_better_or_equal,"Both ALOHA and slotted ALOHA exhibit poor utilization. Both fail to take advantage of one of the key properties of both packet radio networks and LANs, which is that propagation delay between stations may be very small compared to frame transmission time. Consider the following observations. If the stationto-station propagation time is large compared to the frame transmission time, then, after a station launches a frame, it will be a long time before other stations know about it. During that time, one of the other stations may transmit a frame; the two frames may interfere with each other and neither gets through. Indeed, if the distances are great enough, many stations may begin transmitting, one after the other, and none of their frames get through unscathed. Suppose, however, that the propagation time is small compared to frame transmission time. In that case, when a station launches a frame, all the other stations know it almost immediately. So, if they had any sense, they would not try transmitting until the first station was done. Collisions would be rare because they would occur only when two stations began to transmit almost simultaneously. Another way to look at it is that a short propagation delay provides the stations with better feedback about the state of the network; this information can be used to improve efficiency.
The foregoing observations led to the development of **carrier sense multiple access (CSMA)**. With CSMA, a station wishing to transmit first listens to the medium to determine if another transmission is in progress (carrier sense). If the medium is in use, the station must wait. If the medium is idle, the station may transmit. It may happen that two or more stations attempt to transmit at about the same time. If this happens, there will be a collision; the data from both transmissions will be garbled and not received successfully. To account for this, a station waits a reasonable amount of time after transmitting for an acknowledgment, taking into account the maximum round-trip propagation delay and the fact that the acknowledging station must also contend for the channel to respond. If there is no acknowledgment, the station assumes that a collision has occurred and retransmits.
One can see how this strategy would be effective for networks in which the average frame transmission time is much longer than the propagation time. Collisions can occur only when more than one user begins transmitting within a short time interval (the period of the propagation delay). If a station begins to transmit a frame, and there are no collisions during the time it takes for the leading edge of the packet to propagate to the farthest station, then there will be no collision for this frame because all other stations are now aware of the transmission.
The maximum utilization achievable using CSMA can far exceed that of ALOHA or slotted ALOHA. The maximum utilization depends on the length of the frame and on the propagation time; the longer the frames or the shorter the propagation time, the higher the utilization.
With CSMA, an algorithm is needed to specify what a station should do if the medium is found busy. Three approaches are depicted in Figure 12.2. One algorithm is **nonpersistent CSMA**. A station wishing to transmit listens to the medium and obeys the following rules:
- **1.** If the medium is idle, transmit; otherwise, go to step 2.
- **2.** If the medium is busy, wait an amount of time drawn from a probability distribution (the retransmission delay) and repeat step 1."
CN - 3.pdf,390,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}
\\usepackage{amssymb}

\\begin{document}

\\section{12.1 / TRADITIONAL ETHERNET}
\\subsection*{Figure 12.2 CSMA Persistence and Backoff}

\\begin{center}
\\includegraphics[width=\\textwidth]{_page_0_Figure_2.jpeg}
\\end{center}

The use of random delays reduces the probability of collisions. To see this, consider that two stations become ready to transmit at about the same time while another transmission is in progress; if both stations delay the same amount of time before trying again, they will both attempt to transmit at about the same time. A problem with nonpersistent CSMA is that capacity is wasted because the medium will generally remain idle following the end of a transmission even if there are one or more stations waiting to transmit.

To avoid idle channel time, the \\textbf{1-persistent protocol} can be used. A station wishing to transmit listens to the medium and obeys the following rules:

\\begin{enumerate}
    \\item If the medium is idle, transmit; otherwise, go to step 2.
    \\item If the medium is busy, continue to listen until the channel is sensed idle; then transmit immediately.
\\end{enumerate}

Whereas nonpersistent stations are deferential, 1-persistent stations are selfish. If two or more stations are waiting to transmit, a collision is guaranteed. Things get sorted out only after the collision.

A compromise that attempts to reduce collisions, like nonpersistent, and reduce idle time, like 1-persistent, is \\textit{p}-persistent. The rules are given:

\\begin{enumerate}
    \\item If the medium is idle, transmit with probability $p$, and delay one time unit with probability $(1 - p)$. The time unit is typically equal to the maximum propagation delay.
    \\item If the medium is busy, continue to listen until the channel is idle and repeat step 1.
    \\item If transmission is delayed one time unit, repeat step 1.
\\end{enumerate}

The question arises as to what is an effective value of $p$. The main problem to avoid is one of instability under heavy load. Consider the case in which $n$ stations have frames to send while a transmission is taking place. At the end of the

\\end{document}"
CN - 3.pdf,391,pymupdf,pymupdf_scored_higher_than_marker,"390 Chapter 12 / Ethernet
transmission, the expected number of stations that will attempt to transmit is equal
to the number of stations ready to transmit times the probability of transmitting,
or np. If np is greater than 1, on average, multiple stations will attempt to transmit
and there will be a collision. What is more, as soon as all these stations realize that
their ­transmission suffered a collision, they will be back again, almost guarantee-
ing more collisions. Worse yet, these retries will compete with new transmissions
from other stations, further increasing the probability of collision. Eventually, all
stations will be trying to send, causing continuous collisions, with throughput drop-
ping to zero. To avoid this catastrophe, np must be less than one for the expected
peaks of n; therefore, if a heavy load is expected to occur with some regularity, p
must be small. However, as p is made smaller, stations must wait longer to attempt
transmission. At low loads, this can result in very long delays. For example, if only a
single station desires to transmit, the expected number of iterations of step 1 is 1>p
(see Problem 12.2). Thus, if p = 0.1, at low load, a station will wait an average of
9 time units before transmitting on an idle line.
Description of CSMA/CD CSMA, although more efficient than ALOHA or slotted ALOHA, still has one glaring inefficiency. When two frames collide, the
medium remains unusable for the duration of transmission of both damaged frames.
For long frames, compared to propagation time, the amount of wasted capacity can
be considerable. This waste can be reduced if a station continues to listen to the medium while transmitting. This leads to the following rules for CSMA/CD:
1. If the medium is idle, transmit; otherwise, go to step 2.
2. If the medium is busy, continue to listen until the channel is idle, then transmit immediately.
3. If a collision is detected during transmission, transmit a brief jamming signal to assure that all stations know that there has been a collision and then cease transmission.
4. After transmitting the jamming signal, wait a random amount of time, referred to as the backoff, then attempt to transmit again (repeat from step 1).
Figure 12.3 illustrates the technique for a baseband bus. The upper part of the
figure shows a bus LAN layout. At time t0, station A begins transmitting a packet
addressed to D. At t1, both B and C are ready to transmit. B senses a transmission
and so defers. C, however, is still unaware of A’s transmission (because the leading
edge of A’s transmission has not yet arrived at C) and begins its own transmission.
When A’s transmission reaches C, at t2, C detects the collision and ceases trans-
mission. The effect of the collision propagates back to A, where it is detected by
A some time later, t3, at which time A ceases transmission.
With CSMA/CD, the amount of wasted capacity is reduced to the time it takes
to detect a collision. Question: How long does that take? Let us consider the case of
a baseband bus and consider two stations as far apart as possible. For example, in
Figure 12.3, suppose that station A begins a transmission and that just before that
transmission reaches D, D is ready to transmit. Because D is not yet aware of A’s
transmission, it begins to transmit. A collision occurs almost immediately and is rec-
ognized by D. However, the collision must propagate all the way back to A before"
CN - 3.pdf,392,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}
\\usepackage{amssymb}

\\begin{document}

\\section{12.1 / TRADITIONAL ETHERNET}
\\pagestyle{myheadings}
\\markright{391}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Picture_2.jpeg}
\\caption{CSMA/CD Operation}
\\label{fig:csma_cd}
\\end{figure}

A is aware of the collision. By this line of reasoning, we conclude that the amount of time that it takes to detect a collision is no greater than twice the end-to-end propagation delay.

An important rule followed in most CSMA/CD systems, including the IEEE standard, is that frames should be long enough to allow collision detection prior to the end of transmission. If shorter frames are used, then collision detection does not occur, and CSMA/CD exhibits the same performance as the less efficient CSMA protocol.

For a CSMA/CD LAN, the question arises as to which persistence algorithm to use. You may be surprised to learn that the algorithm used in the IEEE 802.3 standard is 1-persistent. Recall that both nonpersistent and $p$-persistent have performance problems. In the nonpersistent case, capacity is wasted because the medium will generally remain idle following the end of a transmission even if there are stations waiting to send. In the $p$-persistent case, $p$ must be set low enough

\\end{document}"
CN - 3.pdf,393,marker,marker_better_or_equal,"to avoid instability, with the result of sometimes atrocious delays under light load. The 1-persistent algorithm, which means, after all, that *p* = 1, would seem to be even more unstable than *p*-persistent due to the greed of the stations. What saves the day is that the wasted time due to collisions is mercifully short (if the frames are long relative to propagation delay), and with random backoff, the two stations involved in a collision are unlikely to collide on their next tries. To ensure that backoff maintains stability, IEEE 802.3 and Ethernet use a technique known as **binary exponential backoff**. A station will attempt to transmit repeatedly in the face of repeated collisions. For the first 10 retransmission attempts, the mean value of the random delay is doubled. This mean value then remains the same for 6 additional attempts. After 16 unsuccessful attempts, the station gives up and reports an error. Thus, as congestion increases, stations back off by larger and larger amounts to reduce the probability of collision.
The beauty of the 1-persistent algorithm with binary exponential backoff is that it is efficient over a wide range of loads. At low loads, 1-persistence guarantees that a station can seize the channel as soon as it goes idle, in contrast to the non- and *p*-persistent schemes. At high loads, it is at least as stable as the other techniques. However, one unfortunate effect of the backoff algorithm is that it has a last-in firstout effect; stations with no or few collisions will have a chance to transmit before stations that have waited longer.
For baseband bus, a collision should produce substantially higher voltage swings than those produced by a single transmitter. Accordingly, the IEEE standard dictates that the transmitter will detect a collision if the signal on the cable at the transmitter tap point exceeds the maximum that could be produced by the transmitter alone. Because a transmitted signal attenuates as it propagates, there is a potential problem: If two stations far apart are transmitting, each station will receive a greatly attenuated signal from the other. The signal strength could be so small that when it is added to the transmitted signal at the transmitter tap point, the combined signal does not exceed the CD threshold. For this reason, among others, the IEEE standard restricts the maximum length of coaxial cable to 500 m for 10BASE5 and 200 m for 10BASE2.
A much simpler collision detection scheme is possible with the twisted-pair star-topology approach (Figure 11.2). In this case, collision detection is based on logic rather than sensing voltage magnitudes. For any hub, if there is activity (signal) on more than one input, a collision is assumed. A special signal called the collision presence signal is generated. This signal is generated and sent out as long as activity is sensed on any of the input lines. This signal is interpreted by every node as an occurrence of a collision.
For a discussion of LAN performance, see Appendix K.
*MAC Frame* IEEE 802.3 defines three types of MAC frames. The **basic frame** is the original frame format. In addition, to support data link layer protocol encapsulation within the data portion of the frame, two additional frame types have been added. A **Q-tagged frame** supports 802.1Q VLAN capability, as described in Section 12.3. An **envelope frame** is intended to allow inclusion of additional prefixes and suffixes to the data field required by higher-layer encapsulation protocols such as those defined by the IEEE 802.1 working group (such as Provider Bridges and MAC Security), ITU-T, or IETF (such as MPLS)."
CN - 3.pdf,394,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\documentclass{article}
\\usepackage{graphicx}
\\usepackage{amsmath}
\\usepackage{amssymb}

\\begin{document}

\\begin{figure}[htbp]
\\centering
\\includegraphics[width=0.8\\textwidth]{_page_0_Figure_2.jpeg}
\\caption{IEEE 802.3 MAC Frame Format}
\\label{fig:ieee8023mac}
\\end{figure}

Figure~\\ref{fig:ieee8023mac} depicts the frame format for all three types of frames; the differences are contained in the MAC Client Data field. Several additional fields encapsulate the frame to form an 802.3 packet. The fields are as follows:

\\begin{itemize}
    \\item \\textbf{Preamble:} A 7-octet pattern of alternating 0s and 1s used by the receiver to establish bit synchronization.
    \\item \\textbf{Start Frame Delimiter (SFD):} The sequence 10101011, which delimits the actual start of the frame and enables the receiver to locate the first bit of the frame.
    \\item \\textbf{Destination Address (DA):} Specifies the station(s) for which the frame is intended. It may be a unique physical address, a multicast address, or a broadcast address.
    \\item \\textbf{Source Address (SA):} Specifies the station that sent the frame.
    \\item \\textbf{Length/Type:} Takes on one of two meanings, depending on its numeric value. If the value of this field is less than or equal to 1500 decimal, then the Length/Type field indicates the number of MAC Client Data octets contained in the subsequent MAC Client Data field (length interpretation).
\\end{itemize}

\\end{document}"
CN - 3.pdf,395,pymupdf,pymupdf_scored_higher_than_marker,"394 Chapter 12 / Ethernet
If the value of this field is greater than or equal to 1536 decimal then the
Length/Type field indicates the nature of the MAC client protocol (Type interpretation). The Length and Type interpretations of this field are mutually exclusive.
• MAC Client Data: Data unit supplied by LLC. The maximum size of this field is 1500 octets for a basic frame, 1504 octets for a Q-tagged frame, and 1982 octets for an envelope frame.
• Pad: Octets added to ensure that the frame is long enough for proper CD
­operation.
• Frame Check Sequence (FCS): A 32-bit cyclic redundancy check, based on all fields except preamble, SFD, and FCS.
• Extension: This field is added, if required for 1-Gbps half-duplex operation.
The extension field is necessary to enforce the minimum carrier event dura- tion on the medium in half-duplex mode at an operating speed of 1 Gbps.
IEEE 802.3 10-Mbps Specifications (Ethernet)
The IEEE 802.3 committee has defined a number of alternative physical configura-
tions. This is both good and bad. On the good side, the standard has been ­responsive
to evolving technology. On the bad side, the customer, not to mention the poten-
tial vendor, is faced with a bewildering array of options. However, the ­committee
has been at pains to ensure that the various options can be easily ­integrated into a
­configuration that satisfies a variety of needs. Thus, the user that has a ­complex set
of ­requirements may find the flexibility and variety of the 802.3 standard to be an asset.
To distinguish the various implementations that are available, the committee has developed a concise notation:
<data rate in Mbps> <signaling method><maximum segment length in hundreds of meters>
The defined alternatives for 10-Mbps are1:
• 10BASE5: Specifies the use of 50-Ω coaxial cable and Manchester digital
­signaling.2 The maximum length of a cable segment is set at 500 m. The length of the network can be extended by the use of repeaters. A repeater is transpar- ent to the MAC level; as it does no buffering, it does not isolate one segment from another. So, for example, if two stations on different segments attempt
to transmit at the same time, their transmissions will collide. To avoid looping, only one path of segments and repeaters is allowed between any two stations.
The standard allows a maximum of four repeaters in the path between any two stations, extending the effective length of the medium to 2.5 km.
• 10BASE2: Similar to 10BASE5 but uses a thinner cable, which supports fewer taps over a shorter distance than the 10BASE5 cable. This is a lower-cost
­alternative to 10BASE5.
1There is also a 10BROAD36 option, specifying a 10-Mbps broadband bus; this option is rarely used.
2See Section 5.1."
CN - 3.pdf,396,pymupdf,pymupdf_scored_higher_than_marker,"12.2 / High-Speed Ethernet 395
Table 12.1 IEEE 802.3 10-Mbps Physical Layer Medium Alternatives
10BASE5
10BASE2
10BASE-T
10BASE-FP
Transmission Medium
Coaxial cable
(50 Ω)
Coaxial cable
(50 Ω)
Unshielded twisted pair
850-nm optical fiber pair
Signaling Technique
Baseband
(Manchester)
Baseband
(Manchester)
Baseband
(Manchester)
Manchester/ on-off
Topology
Bus
Bus
Star
Star
Maximum Segment
Length (m)
Nodes per Segment
Cable Diameter (mm)
0.4–0.6
62.5/125 mm
• 10BASE-T: Uses unshielded twisted pair in a star-shaped topology. Because of the high data rate and the poor transmission qualities of unshielded twisted
pair, the length of a link is limited to 100 m. As an alternative, an optical fiber link may be used. In this case, the maximum length is 500 m.
• 10BASE-F: Contains three specifications: a passive-star topology for intercon- necting stations and repeaters with up to 1 km per segment, a point-to-point link that can be used to connect stations and repeaters at up to 2 km, and a point-to-point link that can be used to connect repeaters at up to 2 km.
Note that 10BASE-T and 10BASE-F do not quite follow the notation: “T” stands
for twisted pair and “F” stands for optical fiber. Table 12.1 summarizes the remaining
options. All of the alternatives listed in the table specify a data rate of 10 Mbps.
12.2 High-Speed Ethernet
IEEE 802.3 100-Mbps Specifications (Fast Ethernet)
Fast Ethernet refers to a set of specifications developed by the IEEE 802.3 commit- tee to provide a low-cost, Ethernet-compatible LAN operating at 100 Mbps. The blanket designation for these standards is 100BASE-T. The committee defined a number of alternatives to be used with different transmission media.
Table 12.2 summarizes key characteristics of the 100BASE-T options. All of the 100BASE-T options use the IEEE 802.3 MAC protocol and frame format.
100BASE-X refers to a set of options that use two physical links between nodes:
one for transmission and one for reception. 100BASE-TX makes use of shielded twisted pair (STP) or high-quality (Category 5) unshielded twisted pair (UTP).
100BASE-FX uses optical fiber.
In many buildings, any of the 100BASE-X options requires the installation of new cable. For such cases, 100BASE-T4 defines a lower-cost alternative that can
use Category 3, voice-grade UTP in addition to the higher-quality Category 5 UTP.3
3See Chapter 4 for a discussion of Category 3 and Category 5 cable."
CN - 3.pdf,397,pymupdf,pymupdf_scored_higher_than_marker,"396 Chapter 12 / Ethernet
Table 12.2 IEEE 802.3 100BASE-T Physical Layer Medium Alternatives
100BASE-TX
100BASE-FX
100BASE-T4
Transmission Medium
2 pair, STP
2 pair, Category
5 UTP
2 optical fibers
4 pair, Category
3, 4, or 5 UTP
Signaling Technique
MLT-3
MLT-3
4B5B, NRZI
8B6T, NRZ
Data Rate
100 Mbps
100 Mbps
100 Mbps
100 Mbps
Maximum Segment Length
100 m
100 m
100 m
100 m
Network Span
200 m
200 m
400 m
200 m
To achieve the 100-Mbps data rate over lower-quality cable, 100BASE-T4 dictates
the use of four twisted-pair lines between nodes, with the data transmission making use of three pairs in one direction at a time.
For all of the 100BASE-T options, the topology is similar to that of 10BASE-T, namely a star-wire topology.
100BASE-X For all of the transmission media specified under 100BASE-X, a uni-
directional data rate of 100 Mbps is achieved transmitting over a single link (single
twisted pair, single optical fiber). For all of these media, an efficient and ­effective
signal encoding scheme is required. The one chosen is referred to as 4B/5B-NRZI.
This scheme is further modified for each option. See Appendix 12A for a description.
The 100BASE-X designation includes two physical medium specifications:
one for twisted pair, known as 100BASE-TX, and one for optical fiber, known as
100-BASE-FX.
100BASE-TX makes use of two pairs of twisted-pair cable, one pair used for transmission and one for reception. Both STP and Category 5 UTP are allowed.
The MTL-3 signaling scheme is used (described in Appendix 12A).
100BASE-FX makes use of two optical fiber cables: one for transmission and one for reception. With 100BASE-FX, a means is needed to convert the 4B/5B-
NRZI code group stream into optical signals. The technique used is known as inten-
sity modulation. A binary 1 is represented by a burst or pulse of light; a binary 0
is represented by either the absence of a light pulse or a light pulse at very low
­intensity.
100BASE-T4 100BASE-T4 is designed to produce a 100-Mbps data rate over
lower-quality Category 3 cable, thus taking advantage of the large installed base
of Category 3 cable in office buildings. The specification also indicates that the use
of Category 5 cable is optional. 100BASE-T4 does not transmit a continuous signal between packets, which makes it useful in battery-powered applications.
For 100BASE-T4 using voice-grade Category 3 cable, it is not reasonable to
expect to achieve 100 Mbps on a single twisted pair. Instead, 100BASE-T4 specifies
that the data stream to be transmitted is split up into three separate data streams, each with an effective data rate of 331
3 Mbps. Four twisted pairs are used. Data are
transmitted using three pairs and received using three pairs. Thus, two of the pairs must be configured for bidirectional transmission."
CN - 3.pdf,398,pymupdf,pymupdf_scored_higher_than_marker,"12.2 / High-Speed Ethernet 397
As with 100BASE-X, a simple NRZ encoding scheme is not used for
100BASE-T4. This would require a signaling rate of 33 Mbps on each twisted pair
and does not provide synchronization. Instead, a ternary signaling scheme known as
8B6T is used (described in Appendix 12A).
Full-Duplex Operation A traditional Ethernet is half duplex: A station can
either transmit or receive a frame, but it cannot do both simultaneously. With full-
duplex operation, a station can transmit and receive simultaneously. If a 100-Mbps
Ethernet ran in full-duplex mode, the theoretical transfer rate becomes 200 Mbps.
Several changes are needed to operate in full-duplex mode. The attached
­stations must have full-duplex rather than half-duplex adapter cards. The central
point in the star wire cannot be a simple multiport repeater but rather must be a
switching hub. In this case each station constitutes a separate collision domain. In fact, there are no collisions and the CSMA/CD algorithm is no longer needed. However,
the same 802.3 MAC frame format is used and the attached stations can continue to
­execute the CSMA/CD algorithm, even though no collisions can ever be detected.
Mixed Configuration One of the strengths of the Fast Ethernet approach is that it readily supports a mixture of existing 10-Mbps LANs and newer 100-Mbps LANs.
For example, the 100-Mbps technology can be used as a backbone LAN to sup-
port a number of 10-Mbps hubs. Many of the stations attach to 10-Mbps hubs using the 10BASE-T standard. These hubs are in turn connected to switching hubs that conform to 100BASE-T and that can support both 10-Mbps and 100-Mbps links.
Additional high-capacity workstations and servers attach directly to these 10/100 switches. These mixed-capacity switches are in turn connected to 100-Mbps hubs
using 100-Mbps links. The 100-Mbps hubs provide a building backbone and are also connected to a router that provides connection to an outside WAN.
Gigabit Ethernet
In late 1995, the IEEE 802.3 committee formed a High-Speed Study Group to
­investigate means for conveying packets in Ethernet format at speeds in the ­gigabits
per second range. The strategy for Gigabit Ethernet is the same as that for Fast
­Ethernet. While defining a new medium and transmission specification, ­Gigabit
Ethernet retains the CSMA/CD protocol and Ethernet format of its 10-Mbps and 100-
Mbps predecessors. It is compatible with 100BASE-T and 10BASE-T, ­preserving a smooth migration path. As more organizations moved to 100BASE-T, putting huge traffic loads on backbone networks, demand for Gigabit Ethernet intensified.
Media Access Layer The 1000-Mbps specification calls for the same CSMA/CD frame format and MAC protocol as used in the 10-Mbps and 100-Mbps version of IEEE 802.3. For shared-medium hub operation (Figure 11.11b), there are two enhancements to the basic CSMA/CD scheme:
• Carrier extension: Carrier extension appends a set of special symbols to the end of short MAC frames so that the resulting block is at least 4096 bit-times in duration, up from the minimum 512 bit-times imposed at 10 and 100 Mbps.
This is so that the frame length of a transmission is longer than the propaga- tion time at 1 Gbps."
CN - 3.pdf,399,vision_latex,vision_latex::markdown_contains_figure_placeholder,"\\section{Frame bursting:} This feature allows for multiple short frames to be transmitted consecutively, up to a limit, without relinquishing control for CSMA/CD between frames. Frame bursting avoids the overhead of carrier extension when a single station has a number of small frames ready to send.

With a switching hub (Figure 11.11c), which provides dedicated access to the medium, the carrier extension and frame bursting features are not needed. This is because data transmission and reception at a station can occur simultaneously without interference and with no contention for a shared medium.

\\subsection*{Physical Layer} The 1-Gbps specification for IEEE 802.3 includes the following physical layer alternatives (Figure 12.5):

\\begin{itemize}
    \\item \\textbf{1000BASE-SX:} This short-wavelength option supports duplex links of up to 275 m using 62.5-$\\mu$m multimode or up to 550 m using 50-$\\mu$m multimode fiber. Wavelengths are in the range of 770 to 860 nm.
    \\item \\textbf{1000BASE-LX:} This long-wavelength option supports duplex links of up to 550 m of 62.5-$\\mu$m or 50-$\\mu$m multimode fiber or 5 km of 10-$\\mu$m single-mode fiber. Wavelengths are in the range of 1270 to 1355 nm.
    \\item \\textbf{1000BASE-CX:} This option supports 1-Gbps links among devices located within a single room or equipment rack, using copper jumpers (specialized shielded twisted-pair cable that spans no more than 25 m). Each link is composed of a separate shielded twisted pair running in each direction.
    \\item \\textbf{1000BASE-T:} This option makes use of four pairs of Category 5 unshielded twisted pair to support devices over a range of up to 100 m, transmitting and receiving on all four pairs at the same time, with echo cancellation circuitry.
\\end{itemize}

\\begin{figure}[h]
    \\centering
    \\includegraphics[width=\\textwidth]{_page_0_Figure_9.jpeg}
    \\caption{Gigabit Ethernet Medium Options (log scale)}
    \\label{fig:12.5}
\\end{figure}"
CN - 3.pdf,400,pymupdf,pymupdf_scored_higher_than_marker,"12.2 / High-Speed Ethernet 399
The signal encoding scheme used for the first three Gigabit Ethernet options just listed is 8B/10B, which is described in Appendix 12A. The signal encoding scheme used for 1000BASE-T is 4D-PAM5, a complex scheme whose description is beyond our scope.
10-Gbps Ethernet
While gigabit products were still fairly new, attention turned to a 10-Gbps Ethernet capability. The principle driving requirement for 10-Gigabit Ethernet was the
increase in Internet and intranet traffic. A number of factors contributed to the explosive growth in both Internet and intranet traffic:
• An increase in the number of network connections
• An increase in the connection speed of each end-station (e.g., 10 Mbps users moving to 100 Mbps, analog 56-kbps users moving to DSL and cable modems)
• An increase in the deployment of bandwidth-intensive applications such as high-quality video
• An increase in Web hosting and application hosting traffic
Initially network managers used 10-Gbps Ethernet to provide high-speed, local backbone interconnection between large-capacity switches. As the demand for bandwidth increased, 10-Gbps Ethernet was deployed throughout the entire network, to include server farm, backbone, and campuswide connectivity. This
technology enables Internet service providers (ISPs) and network service providers
(NSPs) to create very high-speed links at a low cost, between co-located, carrier- class switches and routers.
The technology also allows the construction of metropolitan area net- works (MANs) and WANs that connect geographically dispersed LANs between
­campuses or points of presence (PoPs). Thus, Ethernet begins to compete with
ATM and other wide area transmission and networking technologies. In most cases where the customer requirement is data and TCP/IP transport, 10-Gbps Ethernet
provides substantial value over ATM transport for both network end users and ser- vice providers:
• No expensive, bandwidth-consuming conversion between Ethernet packets and ATM cells is required; the network is Ethernet, end to end.
• The combination of IP and Ethernet offers quality of service and traffic-
­policing capabilities that approach those provided by ATM, so that advanced traffic-engineering technologies are available to users and providers.
• A wide variety of standard optical interfaces (wavelengths and link distances) have been specified for 10-Gbps Ethernet, optimizing its operation and cost for LAN, MAN, or WAN applications.
Figure 12.6 illustrates potential uses of 10-Gbps Ethernet. Higher-capacity backbone pipes help relieve congestion for workgroup switches, where Gigabit
Ethernet uplinks can easily become overloaded, and for server farms, where 1-Gbps network interface cards are in widespread use."
